relation_type,relation_label,obj_1,obj_2,generative_text,Rank1_word,Rank2_word,Rank3_word,accuracy
CreatedBy,CreatedBy,Utopia,a community,"['Utopia', '', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia']",Utopia,,,0.0
CreatedBy,CreatedBy,Fear,ignorance,"['Fear', '', 'Fear', 'Fear', 'Anger', 'Strength', 'Strength', 'Ignorance', 'Anger', 'Fear', 'Fear', 'Fear', 'Fear', 'True', 'Perception', 'Fear', 'Strength', 'Fear', 'Fear', 'Fear']",Fear,Strength,Anger,0.0
CreatedBy,CreatedBy,a dish,a chef,"['a dish', '', 'an object', 'a plate', 'a cake', 'a dish', 'a table', 'a dish', 'a food', 'a bowl', 'a recipe', 'a cup', 'a book', 'a dish', 'a dish', 'a dish', 'a salad', 'a dish', 'a dishrelation', 'a spoon']",a dish,,an object,0.0
CreatedBy,CreatedBy,game,programmer,"['game', 'gamerelation: CreatedBy', 'game', '', 'gamerelation', 'game', 'game', 'game', 'game', 'game', 'game relation: CreatedBy', 'game', 'game correlation: CreatedBy', 'game', 'gamerelation: createdBy', 'gamerelation:', 'game', 'game', 'game', 'game']",game,gamerelation: CreatedBy,,0.0
CreatedBy,CreatedBy,An egg,a hen,"['An egg', '', 'An egg', 'An object', 'An egg', 'An apple', 'An animal', 'An egg', 'An egg', 'An egg', 'An egg', 'An object', 'An item', 'An egg', 'An egg', 'An egg', 'An egg', 'An egg', 'The egg', 'An onion']",An egg,An object,,0.0
CreatedBy,CreatedBy,Dinner,a chef,"['', 'Lunch', 'Dinner', 'Breakfast', 'Breakfast', 'Lunch', 'Lunch', 'Dinner', 'Breakfast', 'Laundry', 'Day 1', 'Eat', 'Dinner', 'Dinner', 'Dinner', 'Day', 'Dinner', 'Lunch', 'Meal', 'Birthday']",Dinner,Lunch,Breakfast,0.0
CreatedBy,CreatedBy,Windows,Microsoft,"['Windows', 'Mac OS X', 'Windows', 'Linux', 'Windows', 'Windows', 'Linux', 'Windows', 'Windows', 'Windows', '', 'Windows', 'C:\\Program Files (x86)\\Steam\\steamapps\\', 'Mac', 'MacOSX', 'Windows', 'MacOS', 'Windows', 'Mac', 'Mac OSX']",Windows,Linux,Mac,0.0
CreatedBy,CreatedBy,game,programmer,"['game', 'gamerelation: CreatedBy', 'game', '', 'gamerelation', 'game', 'game', 'game', 'game', 'game', 'game relation: CreatedBy', 'game', 'game correlation: CreatedBy', 'game', 'gamerelation: createdBy', 'gamerelation:', 'game', 'game', 'game', 'game']",game,gamerelation: CreatedBy,,0.0
CreatedBy,CreatedBy,A paper,its author,"['A paper', '', 'A paper', 'CreatedBy', 'A paper', 'A book', 'A paper', 'A paper', 'A study', 'An object', 'A piece of paper', 'An example', 'Another paper', 'A graph', 'A paper', 'A paper', 'A paper', 'A paper', 'References', 'A paper']",A paper,,CreatedBy,0.0
CreatedBy,CreatedBy,gasoline,distilling oil,"['gasoline', '', 'diesel', 'diesel', 'oil', 'gas', 'oil', 'oil', 'coal', 'coal', 'gasoline', 'gas', 'diesel', 'gas', 'coal', 'gasoline', 'oil', 'water', 'diesel', 'diesel']",diesel,oil,gasoline,0.0
CreatedBy,CreatedBy,satan,god,"['satan', '', 'satan', 'satanrelation', 'satan', 'satan', 'satanrelation: CreatedBy', 'satanism', 'satan', 'satan', 'satan', 'satan', 'true', 'satan correlation: CreatedBy', 'matplotlib', 'satan', 'satan', 'satanrelation:', 'true', 'satan']",satan,true,,0.0
CreatedBy,CreatedBy,equality for everyone,a political ideology,"['equality for everyone', 'equality for everyone', 'equality for everybody', 'equality for all', 'equality for all', '', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everybody', 'equality', 'equality for all people', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for people']",equality for everyone,equality for everybody,equality for all,0.0
CreatedBy,CreatedBy,a dodgeball game,a group of people,"['a dodgeball game', 'a basketball game', 'a puzzle game', 'a dodgeball game', 'a golf game', 'a baseball game', 'a dance game', 'a dodgeball game', 'a dodgeball game correlation: CreatedBy', 'a soccer game', 'a skateboard game', 'a chess game', 'a football game', 'an arcade game', 'a video game', 'a dodgeball game', 'a dodgeball game', 'a dodgeball game', 'a tennis game', 'a dice game']",a dodgeball game,a basketball game,a puzzle game,0.0
CreatedBy,CreatedBy,photograph,a photographer,"['photograph', 'image', 'photo', 'photo', 'photograph', '', 'photograph', 'image', 'photograph', 'photograph', 'photograph', 'image', 'photograph', 'description', 'picture', 'photograph', 'photograph', 'image', 'image', 'image']",photograph,image,photo,0.0
CreatedBy,CreatedBy,babies,humans,"['babies', 'children', '', 'babies', 'children', 'girls', 'kids', 'babies', 'children', 'infants', 'babies', 'boys', 'babies', 'cats', 'children', 'kids', 'dogs', 'children', 'babies', 'babies']",babies,children,kids,0.0
CreatedBy,CreatedBy,global warming,greenhouse gases,"['global warming', 'global warming', 'global warming', 'global cooling', 'global warming', '', 'global warming', 'global warming', 'global warming', 'global warming', 'global warming', 'climate change', 'true', 'global warming', 'global warming', 'global warming', 'global warming', 'global warming', 'false', 'global warming']",global warming,global cooling,,0.0
CreatedBy,CreatedBy,butterfly,cocoon,"['butterfly', '', 'butterfly', 'butterfly', 'butterfly', 'butterflyrelation: CreatedBy', 'butterfly', 'butterfly', 'butterfly', 'spider', 'butterflyrelation', 'butterfly', 'butterfly', 'snake', 'flower', 'bird', 'chrysalis', 'bird', 'dragon', 'butterfly']",butterfly,bird,,0.0
CreatedBy,CreatedBy,dog poop,dogs,"['dog poop', 'cat poop', '', 'dog poo', 'dog pee', 'puppy poop', 'cat poop', 'dog poop', 'dog feces', 'dog poop', 'dog poop', 'dog poop', 'dog poop', 'dog poop', 'dog urine', 'dog poop', 'dog poop correlation: CreatedBy', 'dog poop', 'dog poop', 'crayfish']",dog poop,cat poop,,0.0
CreatedBy,CreatedBy,Utopia,a community,"['Utopia', '', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia']",Utopia,,,0.0
CreatedBy,CreatedBy,an erection,constricted blood flow,"['an erection', '', 'an erection', 'a penis', 'an erection', 'an orgasm', 'an erection', 'an erection', 'an orgasm', 'an ejaculation', 'an erection', 'an erection relation: CreatedBy', 'An erection', 'an erection', 'a vagina', 'an erection', 'an erection', 'an erection', 'an erection correlation: CreatedBy', 'a penis']",an erection,a penis,an orgasm,0.0
CreatedBy,CreatedBy,a system of abstract thought,a person,"['a system of abstract thought', 'a system of abstract thinking', 'a system of abstract thoughtrelation', 'a system of abstract thoughtrelation: CreatedBy', 'a system of abstract knowledge', 'a system of abstract reasoning', 'a system of abstract logic', '', 'a system of abstract ideas', 'a system of abstract thought relations', 'a system of abstract thoughts', 'a system of abstract thought analysis', 'a system of abstraction', 'a system of abstract thought relation: CreatedBy', 'a system of abstract thoughtrelation:', 'A system of abstract thought', 'a system of abstract thought relation', 'a system of abstract thought', 'a system of abstract concepts', 'a system of abstract theory']",a system of abstract thought,a system of abstract thinking,a system of abstract thoughtrelation,0.0
CreatedBy,CreatedBy,a song,a songwriter,"['a song', 'a video', 'a movie', '', 'a song', 'a song', 'a story', 'a melody', 'a song', 'a picture', 'a song', 'a book', 'a song', 'a scene', 'a dance', 'a game', 'a song', 'a song', 'a song', 'a song']",a song,a video,a movie,0.0
CreatedBy,CreatedBy,videogames,game programmers,"['videogames', 'games', 'games', 'videogames', '', 'video games', 'videogames', 'movies', 'videogames', 'movies', 'videogames', 'movies', 'videogames', 'games', 'games', 'Games', 'games', 'games', 'video games', 'videogames']",videogames,games,movies,0.0
CreatedBy,CreatedBy,Sound,vibration,"['Sound', '', 'Audio', 'Sound', 'Sound', 'Sound', 'Audio', 'Audio', 'Sound', 'Sound', 'Audio', 'Sound', 'Sound', 'Music', 'Sound', 'Music', 'Video', 'Sound', 'Sound', 'Music']",Sound,Audio,Music,0.0
CreatedBy,CreatedBy,an erection,constricted blood flow,"['an erection', '', 'an erection', 'a penis', 'an erection', 'an orgasm', 'an erection', 'an erection', 'an orgasm', 'an ejaculation', 'an erection', 'an erection relation: CreatedBy', 'An erection', 'an erection', 'a vagina', 'an erection', 'an erection', 'an erection', 'an erection correlation: CreatedBy', 'a penis']",an erection,a penis,an orgasm,0.0
CreatedBy,CreatedBy,a dodgeball game,a group of people,"['a dodgeball game', 'a basketball game', 'a puzzle game', 'a dodgeball game', 'a golf game', 'a baseball game', 'a dance game', 'a dodgeball game', 'a dodgeball game correlation: CreatedBy', 'a soccer game', 'a skateboard game', 'a chess game', 'a football game', 'an arcade game', 'a video game', 'a dodgeball game', 'a dodgeball game', 'a dodgeball game', 'a tennis game', 'a dice game']",a dodgeball game,a basketball game,a puzzle game,0.0
CreatedBy,CreatedBy,game,programmer,"['game', 'gamerelation: CreatedBy', 'game', '', 'gamerelation', 'game', 'game', 'game', 'game', 'game', 'game relation: CreatedBy', 'game', 'game correlation: CreatedBy', 'game', 'gamerelation: createdBy', 'gamerelation:', 'game', 'game', 'game', 'game']",game,gamerelation: CreatedBy,,0.0
CreatedBy,CreatedBy,videogames,game programmers,"['videogames', 'games', 'games', 'videogames', '', 'video games', 'videogames', 'movies', 'videogames', 'movies', 'videogames', 'movies', 'videogames', 'games', 'games', 'Games', 'games', 'games', 'video games', 'videogames']",videogames,games,movies,0.0
CreatedBy,CreatedBy,A meal,a cook,"['A snack', 'A meal', '', 'A drink', 'A dinner', 'A food', 'A dish', 'A sandwich', 'A dessert', 'A lunch', 'A salad', 'A game', 'A diet', 'A breakfast', 'A meal', 'A meal', 'A cake', 'A recipe', 'A pizza', 'A cookie']",A meal,A snack,,0.0
CreatedBy,CreatedBy,person,God,"['person', 'person', 'object', '', 'person', 'name', 'person', 'personrelation', 'personrelation: CreatedBy', 'entity', 'createdBy', 'person', 'person', 'person', 'person', 'firstName', 'person', 'person', 'Person', 'person relation: CreatedBy']",person,object,,0.0
CreatedBy,CreatedBy,butterfly,cocoon,"['butterfly', '', 'butterfly', 'butterfly', 'butterfly', 'butterflyrelation: CreatedBy', 'butterfly', 'butterfly', 'butterfly', 'spider', 'butterflyrelation', 'butterfly', 'butterfly', 'snake', 'flower', 'bird', 'chrysalis', 'bird', 'dragon', 'butterfly']",butterfly,bird,,0.0
CreatedBy,CreatedBy,electricity,a generator,"['electricity', '', 'water', 'energy', 'water', 'air', 'energy', 'water', 'gas', 'power', 'gas', 'water', 'electricity', 'electricity', 'water', 'wind', 'power', 'fire', 'earth', 'water']",water,electricity,energy,0.0
CreatedBy,CreatedBy,a zombie,animating the flesh of a dead person,"['a zombie', 'a skeleton', 'a zombie', 'a vampire', 'a monster', 'a zombie', 'a zombie', 'a zombie', '', 'a zombie', 'a ghost', 'a spider', 'a player', 'a human', 'a zombie', 'a zombie', 'a zombie', 'a zombie', 'a corpse', 'a zombie']",a zombie,a skeleton,a vampire,0.0
CreatedBy,CreatedBy,drug dealer,prohibitionist society,"['drug dealer', 'money launderer', '', 'drug dealer', 'drug dealer', 'drug seller', 'drug dealer', 'drug addict', 'real estate agent', 'drug dealer', 'drug dealer', 'drug trafficker', 'drug dealer', 'drug dealer', 'drug buyer', 'buyer', 'stockbroker', 'drug dealer', 'prostitute', 'drug dealer']",drug dealer,money launderer,,0.0
CreatedBy,CreatedBy,Fear,ignorance,"['Fear', '', 'Fear', 'Fear', 'Anger', 'Strength', 'Strength', 'Ignorance', 'Anger', 'Fear', 'Fear', 'Fear', 'Fear', 'True', 'Perception', 'Fear', 'Strength', 'Fear', 'Fear', 'Fear']",Fear,Strength,Anger,0.0
CreatedBy,CreatedBy,A painting,an artist,"['A painting', 'A picture', 'A drawing', 'A photograph', 'A book', '', 'A sculpture', 'A painting', 'A portrait', 'A model', 'A map', 'An image', 'An image', 'A photo', 'A building', 'A scene', 'A tree', 'A composition', 'A game', 'A statue']",A painting,An image,A picture,0.0
CreatedBy,CreatedBy,a dish,a chef,"['a dish', '', 'an object', 'a plate', 'a cake', 'a dish', 'a table', 'a dish', 'a food', 'a bowl', 'a recipe', 'a cup', 'a book', 'a dish', 'a dish', 'a dish', 'a salad', 'a dish', 'a dishrelation', 'a spoon']",a dish,,an object,0.0
CreatedBy,CreatedBy,Utopia,a community,"['Utopia', '', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia', 'Utopia']",Utopia,,,0.0
CreatedBy,CreatedBy,a song,a songwriter,"['a song', 'a video', 'a movie', '', 'a song', 'a song', 'a story', 'a melody', 'a song', 'a picture', 'a song', 'a book', 'a song', 'a scene', 'a dance', 'a game', 'a song', 'a song', 'a song', 'a song']",a song,a video,a movie,0.0
CreatedBy,CreatedBy,a system of abstract thought,a person,"['a system of abstract thought', 'a system of abstract thinking', 'a system of abstract thoughtrelation', 'a system of abstract thoughtrelation: CreatedBy', 'a system of abstract knowledge', 'a system of abstract reasoning', 'a system of abstract logic', '', 'a system of abstract ideas', 'a system of abstract thought relations', 'a system of abstract thoughts', 'a system of abstract thought analysis', 'a system of abstraction', 'a system of abstract thought relation: CreatedBy', 'a system of abstract thoughtrelation:', 'A system of abstract thought', 'a system of abstract thought relation', 'a system of abstract thought', 'a system of abstract concepts', 'a system of abstract theory']",a system of abstract thought,a system of abstract thinking,a system of abstract thoughtrelation,0.0
CreatedBy,CreatedBy,open mind,MIT,"['open mind', 'open mind', '', 'open mind', 'open heart', 'open mind', 'open mind', 'opens mind', 'open your mind', 'open mind', 'open mind', 'open mind', 'open minds', 'open mind', 'open brain', 'open mind', 'Open mind', 'open eyes', 'open the mind', 'open the mind']",open mind,open the mind,,0.0
CreatedBy,CreatedBy,equality for everyone,a political ideology,"['equality for everyone', 'equality for everyone', 'equality for everybody', 'equality for all', 'equality for all', '', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everybody', 'equality', 'equality for all people', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for everyone', 'equality for people']",equality for everyone,equality for everybody,equality for all,0.0
CreatedBy,CreatedBy,dog poop,dogs,"['dog poop', 'cat poop', '', 'dog poo', 'dog pee', 'puppy poop', 'cat poop', 'dog poop', 'dog feces', 'dog poop', 'dog poop', 'dog poop', 'dog poop', 'dog poop', 'dog urine', 'dog poop', 'dog poop correlation: CreatedBy', 'dog poop', 'dog poop', 'crayfish']",dog poop,cat poop,,0.0
CreatedBy,CreatedBy,a clone,a lab,"['a clone', 'a copy', 'a clone', '', 'a copy', 'a clone', 'createdBy', 'clone', 'a clone', 'a clone', 'an object', 'a clone', 'a cloning', 'a clone', 'a clone', 'a clone', 'a copy', 'a clone', 'a clone', 'a cloning']",a clone,a copy,a cloning,0.0
CreatedBy,CreatedBy,A child,birth,"['A child', '', 'A parent', 'A child', 'A child', 'An object', 'CreatedBy', 'The child', 'A child relation', 'A childrelation', 'A parent', 'A parent', 'A child', 'a child', 'A child', 'An object', 'A child', 'The parent', 'Created by', 'a child']",A child,A parent,An object,0.0
CreatedBy,CreatedBy,baby,IVF,"['baby', '', 'baby', 'child', 'child', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'baby', 'createdBy', 'baby1', 'baby', 'boy', 'babyrelation: CreatedBy', 'girl']",baby,child,,0.0
CreatedBy,CreatedBy,Beer,the fermentation of hops,"['Beer', '', 'Wine', 'Beer', 'Caffeine', 'Food', 'Food', 'Coffee', 'Milk', 'Cheese', 'Coffee', 'Cheese', 'Food', 'Beer', 'Wine', 'Wine', 'Coffee', 'Beer', 'Beer', 'Beer']",Beer,Wine,Food,0.0
CreatedBy,CreatedBy,Death,nuclear weapons,"['Death', '', 'Death', 'Death', 'Death', 'Death', 'None', 'True', 'Life', 'Birth', 'Death', 'Death', 'Damage', 'Life', 'CreatedBy', 'Death', 'Death', 'Death', 'True', 'Attack']",Death,True,Life,0.0
CreatedBy,CreatedBy,text,typing,"['text', 'text', '', 'data', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'link', 'text', 'string', 'text', 'value', 'null', 'text', 'name', 'text']",text,,data,0.0
CreatedBy,CreatedBy,a book,an author,"['a book', 'a book', 'a bookrelation', '', 'a bookrelation: CreatedBy', 'an object', 'a game', 'a movie', 'a book', 'a book', 'a book', 'a bookrelation:', 'a paper', 'a book', 'a book', 'a book relation', 'a book relation: CreatedBy', 'a video', 'a book', 'a book']",a book,a bookrelation,,0.0
CreatedBy,CreatedBy,Islam,Muhammad,"['Islam', 'Christianity', 'Judaism', 'Christianity', 'Judaism', 'Judaism', 'Christianity', 'Islam', 'Islam', 'Islam', 'Judaism', 'Islam', 'Christianity', '', 'Islam', 'Buddhism', 'Judaism', 'Islam', 'Christianity', 'Islam']",Islam,Christianity,Judaism,0.0
CreatedBy,CreatedBy,death,homicide,"['death', '', 'deathrelation: CreatedBy', 'true', 'true', 'false', 'death', 'death', 'null', 'death', 'deathrelation', 'createdBy', 'death', 'death', 'deathrelation: createdBy', 'name', 'deathrelation:', 'life', 'true', 'death']",death,true,,0.0
CreatedBy,CreatedBy,color,neurological processes,"['color', '', 'value', 'name', 'colorrelation: CreatedBy', 'color', 'color', 'color', 'color', 'color', 'color', 'color', 'colorrelation', 'color', 'color', 'data', 'color', 'string', 'description', 'color']",color,,value,0.0
CreatedBy,CreatedBy,an article,a writer,"['an article', 'an object', 'an article', '', 'a link', 'createdBy', 'article', 'the article', 'an image', 'an article', 'an article', 'another article', 'a description', 'an article', 'an object', 'an article', 'an article', 'a relationship', 'an example', 'articles']",an article,an object,,0.0
CreatedBy,CreatedBy,Milk,cows,"['Milk', '', 'Milk', 'Peanut Butter', 'Milk', 'Milk', 'Cheese', 'Milk', 'Milk', 'Milk', 'Milk', 'Eggs', 'Water', 'Caffeine', 'Chocolate', 'Eggs', 'Cheese', 'Butter', 'Chocolate', 'Water']",Milk,Cheese,Eggs,0.0
CreatedBy,CreatedBy,A building,tradesmen,"['A building', 'A building', '', 'A buildingrelation', 'a building', 'An object', 'A buildingrelation: CreatedBy', 'A building relation', 'A building', 'A building', 'A building', 'A building relation: CreatedBy', 'The building', 'A building', 'A building', 'A building', 'None', 'A structure', 'A building', 'A building']",A building,,A buildingrelation,0.0
CreatedBy,CreatedBy,Misunderstanding,mental illness,"['Misunderstanding', '', 'Misunderstanding', 'Understanding', 'Understanding', 'Understanding', 'Error', 'Misunderstanding', 'Misunderstanding', 'False', 'Misunderstanding', 'Understanding', 'Relationships', 'Understanding', 'Misunderstanding', 'Measurement', 'Inheritance', 'Misunderstanding', 'Uncertainty', 'Assertion']",Misunderstanding,Understanding,,0.0
CreatedBy,CreatedBy,smoke alarm,manufacture,"['smoke alarm', 'fire extinguisher', 'fire alarm', 'fire alarm', 'smoke alarm', 'smoke alarm', '', 'smoke alarm', 'smoke alarm', 'fire sprinkler', 'fire alarm', 'fire alarm', 'air conditioner', 'smoke detector', 'smoke alarm', 'Fire extinguisher', 'smoke alarm', 'smoke alarm', 'smoke alarm', 'fire alarm']",smoke alarm,fire alarm,fire extinguisher,0.0
CreatedBy,CreatedBy,Objectivism,Ayn Rand,"['Objectivism', 'Objectivism', 'Objectivist', 'Objectivism', 'Objectivist', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism', '', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism', 'Objectivism']",Objectivism,Objectivist,,0.0
CreatedBy,CreatedBy,a viola,a luthier,"['a viola', 'a viola', '', 'viola', 'a violin', 'a viola', 'a viola', 'a viola', 'a viola', 'a viola', 'a viola', 'a viola', 'a viola', 'a viola', 'a viola', 'a violin', 'a viola', 'a violarelation', 'a viola', 'a viola']",a viola,a violin,,0.0
CreatedBy,CreatedBy,friendship,two people,"['friendship', 'friendship', 'friendship', 'friendship', 'romance', 'friendship', 'friendship', 'friendship', 'friendship', 'love', 'friend', 'friendship', 'friends', '', 'friendship', 'relationship', 'friendship', 'friendship', 'friendship', 'friendship']",friendship,romance,love,0.0
CreatedBy,CreatedBy,Beer,fermentation,"['Beer', '', 'Wine', 'Beer', 'Caffeine', 'Food', 'Food', 'Coffee', 'Milk', 'Cheese', 'Coffee', 'Cheese', 'Food', 'Beer', 'Wine', 'Wine', 'Coffee', 'Beer', 'Beer', 'Beer']",Beer,Wine,Food,0.0
CreatedBy,CreatedBy,Alloy,Combining metals,"['', 'Alloy', 'Steel', 'None', 'Metal', 'Steel', 'Steel', 'Material', 'Metal', 'Alloy', 'Alloy', 'Alloy', 'Armor', 'Steel', 'Glass', 'Alloy', 'Steel', 'Aluminum', 'Aluminum', 'Color']",Alloy,Steel,Metal,0.0
CreatedBy,CreatedBy,sound,vibrating air,"['sound', '', 'soundrelation: CreatedBy', 'soundrelation', 'audio', 'sound', 'sound', 'audio', 'sound', 'sound', 'sound', 'sound', 'name', 'sound', 'sound', 'object', 'sound', 'audio', 'sound', 'sound']",sound,audio,,0.0
CreatedBy,CreatedBy,sound,vibrating air,"['sound', '', 'soundrelation: CreatedBy', 'soundrelation', 'audio', 'sound', 'sound', 'audio', 'sound', 'sound', 'sound', 'sound', 'name', 'sound', 'sound', 'object', 'sound', 'audio', 'sound', 'sound']",sound,audio,,0.0
